o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
62,G2,90,J0,0.7326781929555543,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94048216 33.415045685)"
62,G2,91,J1,0.632499246663962,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93818168 33.415045685)"
62,G2,92,J2,0.5953721040106961,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93588120000001 33.415045685)"
62,G2,93,J3,0.632499246663962,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93358072000002 33.415045685)"
62,G2,94,J4,0.7326781929555543,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93128024 33.415045685)"
62,G2,95,J5,0.8745021907532695,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92897976 33.415045685)"
62,G2,96,J6,1.0410886186330648,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92667927999999 33.415045685)"
62,G2,97,J7,1.2223549617333982,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92437879999999 33.415045685)"
62,G2,98,J8,1.412661487029289,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92207832000001 33.415045685)"
62,G2,99,J9,1.6088032831333245,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91977784000001 33.415045685)"
62,G2,100,gate0,1.4533385550571132,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94048216 33.432893385)"
62,G2,101,gate1,1.4055102375912811,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93818168 33.432893385)"
62,G2,102,gate2,1.3892015858405693,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93588120000001 33.432893385)"
62,G2,103,gate3,1.4055102375912811,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93358072000002 33.432893385)"
62,G2,104,gate4,1.4533385550571132,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93128024 33.432893385)"
62,G2,105,gate5,1.5297329332944711,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92897976 33.432893385)"
62,G2,106,gate6,1.6306835023924788,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92667927999999 33.432893385)"
62,G2,107,gate7,1.7519504756932027,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92437879999999 33.432893385)"
62,G2,108,gate8,1.8896264807196885,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92207832000001 33.432893385)"
62,G2,109,gate9,2.040392592989893,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91977784000001 33.432893385)"
62,G2,110,gate10,0.9013980118083216,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94048216 33.413260915)"
62,G2,111,gate11,0.8220422842874605,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93818168 33.413260915)"
62,G2,112,gate12,0.7938294741311686,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93588120000001 33.413260915)"
62,G2,113,gate13,0.8220422842874605,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93358072000002 33.413260915)"
62,G2,114,gate14,0.9013980118083216,"LINESTRING (-111.93588120000001 33.420399995000004, -111.93128024 33.413260915)"
62,G2,115,gate15,1.0200293136702547,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92897976 33.413260915)"
62,G2,116,gate16,1.1660093488429317,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92667927999999 33.413260915)"
62,G2,117,gate17,1.3303654988583062,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92437879999999 33.413260915)"
62,G2,118,gate18,1.50709770622977,"LINESTRING (-111.93588120000001 33.420399995000004, -111.92207832000001 33.413260915)"
62,G2,119,gate19,1.6923330641015097,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91977784000001 33.413260915)"
62,G2,120,gate20,1.3520658364873348,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.431108615)"
62,G2,121,gate21,1.1810384657028523,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.429323845)"
62,G2,122,gate22,1.0199962498061923,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.427539075)"
62,G2,123,gate23,0.8744732661930775,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.425754305)"
62,G2,124,gate24,0.7535152813265339,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.423969535)"
62,G2,125,gate25,0.6705503151678419,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.422184765000004)"
62,G2,126,gate26,0.6405160732735109,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.420399995000004)"
62,G2,127,gate27,0.6705629090486308,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.418615224999996)"
62,G2,128,gate28,0.7535376657932954,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.416830454999996)"
62,G2,129,gate29,0.8745021907532695,"LINESTRING (-111.93588120000001 33.420399995000004, -111.94278264 33.415045685)"
62,G2,130,gate30,2.0820476274806223,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.431108615)"
62,G2,131,gate31,1.9752831955490375,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.429323845)"
62,G2,132,gate32,1.883437210474453,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.427539075)"
62,G2,133,gate33,1.80878368505912,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.425754305)"
62,G2,134,gate34,1.7535198190843473,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.423969535)"
62,G2,135,gate35,1.7195161340811622,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736000002 33.422184765000004)"
62,G2,136,gate36,1.7080428520944833,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.420399995000004)"
62,G2,137,gate37,1.7195510153954805,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.418615224999996)"
62,G2,138,gate38,1.7535882154093563,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.416830454999996)"
62,G2,139,gate39,1.8088831429314156,"LINESTRING (-111.93588120000001 33.420399995000004, -111.91747736 33.415045685)"
63,G3,0,A0,1.3520658364873348,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.431108615)"
63,G3,1,A1,1.2649851574130992,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.431108615)"
63,G3,2,A2,1.2097316682452863,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.431108615)"
63,G3,3,A3,1.1907442168902063,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.431108615)"
63,G3,4,A4,1.2097316682452863,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.431108615)"
63,G3,5,A5,1.2649851574130992,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.431108615)"
63,G3,6,A6,1.3520658364873348,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.431108615)"
63,G3,7,A7,1.4653103509319336,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.431108615)"
63,G3,8,A8,1.5991699859270514,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.431108615)"
63,G3,9,A9,1.7489175803070962,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.431108615)"
63,G3,10,B0,1.1810384657028523,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.429323845)"
63,G3,11,B1,1.080255800051432,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.429323845)"
63,G3,12,B2,1.0149941095899533,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.429323845)"
63,G3,13,B3,0.992286846714902,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.429323845)"
63,G3,14,B4,1.0149941095899533,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.429323845)"
63,G3,15,B5,1.080255800051432,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.429323845)"
63,G3,16,B6,1.1810384657028523,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.429323845)"
63,G3,17,B7,1.3091641671340395,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.429323845)"
63,G3,18,B8,1.4574393572391966,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.429323845)"
63,G3,19,B9,1.6203418924710047,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.429323845)"
63,G3,20,C0,1.0199962498061923,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.427539075)"
63,G3,21,C1,0.9013813839966823,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.427539075)"
63,G3,22,C2,0.8220377342960367,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.427539075)"
63,G3,23,C3,0.7938294798078983,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.427539075)"
63,G3,24,C4,0.8220377342960367,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.427539075)"
63,G3,25,C5,0.9013813839966823,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.427539075)"
63,G3,26,C6,1.0199962498061923,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.427539075)"
63,G3,27,C7,1.1659579192431575,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.427539075)"
63,G3,28,C8,1.3302950647339433,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.427539075)"
63,G3,29,C9,1.507008174342046,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.427539075)"
63,G3,30,D0,0.8744732661930775,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.425754305)"
63,G3,31,D1,0.7326628533860796,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.425754305)"
63,G3,32,D2,0.6324948079720828,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.42575430499999)"
63,G3,33,D3,0.5953721115796691,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.425754305)"
63,G3,34,D4,0.6324948079720828,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.425754305)"
63,G3,35,D5,0.7326628533860796,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.425754305)"
63,G3,36,D6,0.8744732661930775,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.425754305)"
63,G3,37,D7,1.0410454236035191,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.42575430499999)"
63,G3,38,D8,1.2222974675783593,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.425754305)"
63,G3,39,D9,1.4125898511246715,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.425754305)"
63,G3,40,E0,0.7535152813265339,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.423969535)"
63,G3,41,E1,0.5829853902332525,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.423969535)"
63,G3,42,E2,0.45069277645645356,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.423969535)"
63,G3,43,E3,0.3969147397113801,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.423969535)"
63,G3,44,E4,0.45069277645645356,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.423969535)"
63,G3,45,E5,0.5829853902332525,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.423969535)"
63,G3,46,E6,0.7535152813265339,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.423969535)"
63,G3,47,E7,0.9417345278301843,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.423969535)"
63,G3,48,E8,1.138906445116784,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.423969535)"
63,G3,49,E9,1.3410880582958133,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.423969535)"
63,G3,50,F0,0.6705503151678419,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.422184765000004)"
63,G3,51,F1,0.4708712496194288,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818167999999 33.422184765000004)"
63,G3,52,F2,0.291494314427133,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.422184765000004)"
63,G3,53,F3,0.19845737550834855,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072 33.422184765000004)"
63,G3,54,F4,0.291494314427133,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.422184765000004)"
63,G3,55,F5,0.4708712496194288,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.422184765000004)"
63,G3,56,F6,0.6705503151678419,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667928 33.422184765000004)"
63,G3,57,F7,0.8767684574534572,"LINESTRING (-111.93358072000002 33.420399995000004, -111.9243788 33.422184765000004)"
63,G3,58,F8,1.0858063015528843,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832 33.422184765000004)"
63,G3,59,F9,1.2963004795099617,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000002 33.422184765000004)"
63,G3,60,G0,0.6405160732735109,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.420399995000004)"
63,G3,61,G1,0.4270107177609351,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.420399995000004)"
63,G3,62,G2,0.2135053694037555,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.420399995000004)"
63,G3,63,G3,0.0,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.420399995000004)"
63,G3,64,G4,0.2135053694037555,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.420399995000004)"
63,G3,65,G5,0.4270107177609351,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.420399995000004)"
63,G3,66,G6,0.6405160732735109,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.420399995000004)"
63,G3,67,G7,0.8540214254481673,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.420399995000004)"
63,G3,68,G8,1.0675267848981098,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.420399995000004)"
63,G3,69,G9,1.281032137612269,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.420399995000004)"
63,G3,70,H0,0.6705629090486308,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.418615224999996)"
63,G3,71,H1,0.4708792119998023,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.418615224999996)"
63,G3,72,H2,0.29149752998471756,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.418615225)"
63,G3,73,H3,0.19845737550834855,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.418615224999996)"
63,G3,74,H4,0.29149752998471756,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.418615224999996)"
63,G3,75,H5,0.4708792119998023,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.418615224999996)"
63,G3,76,H6,0.6705629090486308,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.418615224999996)"
63,G3,77,H7,0.8767855623166657,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.418615225)"
63,G3,78,H8,1.0858278825800798,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.418615224999996)"
63,G3,79,H9,1.296326502981124,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.418615224999996)"
63,G3,80,I0,0.7535376657932954,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.416830454999996)"
63,G3,81,I1,0.582998252464113,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.416830454999996)"
63,G3,82,I2,0.45069692591031935,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.416830455)"
63,G3,83,I3,0.3969147397113801,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.416830454999996)"
63,G3,84,I4,0.4506969359089572,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.416830454999996)"
63,G3,85,I5,0.582998252464113,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.416830454999996)"
63,G3,86,I6,0.7535376657932954,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.416830454999996)"
63,G3,87,I7,0.9417663677820636,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.416830455)"
63,G3,88,I8,1.138947582588082,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.416830454999996)"
63,G3,89,I9,1.3411383666164827,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.416830454999996)"
63,G3,90,J0,0.8745021907532695,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.415045685)"
63,G3,91,J1,0.7326781929555543,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.415045685)"
63,G3,92,J2,0.632499246663962,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.415045685)"
63,G3,93,J3,0.5953721040106961,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.415045685)"
63,G3,94,J4,0.632499246663962,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.415045685)"
63,G3,95,J5,0.7326781929555543,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.415045685)"
63,G3,96,J6,0.8745021907532695,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.415045685)"
63,G3,97,J7,1.0410886186330648,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.415045685)"
63,G3,98,J8,1.2223549617333982,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.415045685)"
63,G3,99,J9,1.412661487029289,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.415045685)"
63,G3,100,gate0,1.5297329332944711,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.432893385)"
63,G3,101,gate1,1.4533385550571132,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.432893385)"
63,G3,102,gate2,1.4055102375912811,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.432893385)"
63,G3,103,gate3,1.3892015858405693,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.432893385)"
63,G3,104,gate4,1.4055102375912811,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.432893385)"
63,G3,105,gate5,1.4533385550571132,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.432893385)"
63,G3,106,gate6,1.5297329332944711,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.432893385)"
63,G3,107,gate7,1.6306835023924788,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.432893385)"
63,G3,108,gate8,1.7519504756932027,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.432893385)"
63,G3,109,gate9,1.8896264807196885,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.432893385)"
63,G3,110,gate10,1.0200293136702547,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94048216 33.413260915)"
63,G3,111,gate11,0.9013980118083216,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93818168 33.413260915)"
63,G3,112,gate12,0.8220422842874605,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93588120000001 33.413260915)"
63,G3,113,gate13,0.7938294741311686,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93358072000002 33.413260915)"
63,G3,114,gate14,0.8220422842874605,"LINESTRING (-111.93358072000002 33.420399995000004, -111.93128024 33.413260915)"
63,G3,115,gate15,0.9013980118083216,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92897976 33.413260915)"
63,G3,116,gate16,1.0200293136702547,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92667927999999 33.413260915)"
63,G3,117,gate17,1.1660093488429317,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92437879999999 33.413260915)"
63,G3,118,gate18,1.3303654988583062,"LINESTRING (-111.93358072000002 33.420399995000004, -111.92207832000001 33.413260915)"
63,G3,119,gate19,1.50709770622977,"LINESTRING (-111.93358072000002 33.420399995000004, -111.91977784000001 33.413260915)"
63,G3,120,gate20,1.4653103509319336,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.431108615)"
63,G3,121,gate21,1.3091641671340395,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.429323845)"
63,G3,122,gate22,1.1659579192431575,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.427539075)"
63,G3,123,gate23,1.0410454236035191,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.425754305)"
63,G3,124,gate24,0.9417345278301843,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.423969535)"
63,G3,125,gate25,0.8767684574534572,"LINESTRING (-111.93358072000002 33.420399995000004, -111.94278264 33.422184765000004)"
