o_zone_name,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,gate0,gate1,gate10,gate11,gate12,gate13,gate14,gate15,gate16,gate17,gate18,gate19,gate2,gate20,gate21,gate22,gate23,gate24,gate25,gate26,gate27,gate28,gate29,gate3,gate30,gate31,gate32,gate33,gate34,gate35,gate36,gate37,gate38,gate39,gate4,gate5,gate6,gate7,gate8,gate9
G2,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.3520658364873348,1.4653103509319336,1.5991699859270514,1.7489175803070962,1.910821446803225,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.1810384657028523,1.3091641671340395,1.4574393572391966,1.6203418924710047,1.7938912794455875,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.0199962498061923,1.1659579192431575,1.3302950647339433,1.507008174342046,1.6922245379435423,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.0410454236035191,1.2222974712651506,1.4125898511246715,1.6087176636375096,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,1.546315558875776,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,0.6705503151678419,0.8767684574534572,1.0858063015528843,1.2963004795099617,1.507641116638975,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,0.6405160732735109,0.8540214254481673,1.0675267848981098,1.281032137612269,1.494537495711459,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,0.8767855623166657,1.0858278825800798,1.296326502981124,1.5076715743504363,0.582998252464113,0.4506969359089572,0.39691472835792047,0.4506969359089572,0.582998252464113,0.7535376657932954,0.9417663677820636,1.138947582588082,1.3411383666164827,1.546374941477996,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,0.8745021907532695,1.0410886186330648,1.2223549617333982,1.412661487029289,1.6088032831333245,1.4533385550571132,1.4055102375912811,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.0200293136702547,1.1660093488429317,1.3303654988583062,1.50709770622977,1.6923330641015097,1.3892015858405693,1.3520658364873348,1.1810384657028523,1.0199962498061923,0.8744732661930775,0.7535152813265339,0.6705503151678419,0.6405160732735109,0.6705629090486308,0.7535376657932954,0.8745021907532695,1.4055102375912811,2.0820476274806223,1.9752831955490375,1.883437210474453,1.80878368505912,1.7535198190843473,1.7195161340811622,1.7080428520944833,1.7195510153954805,1.7535882154093563,1.8088831429314156,1.4533385550571132,1.5297329332944711,1.6306835023924788,1.7519504756932027,1.8896264807196885,2.040392592989893
G3,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.3520658364873348,1.4653103509319336,1.5991699859270514,1.7489175803070962,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.1810384657028523,1.3091641671340395,1.4574393572391966,1.6203418924710047,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.0199962498061923,1.1659579192431575,1.3302950647339433,1.507008174342046,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.0410454236035191,1.2222974675783593,1.4125898511246715,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,1.3410880582958133,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,0.6705503151678419,0.8767684574534572,1.0858063015528843,1.2963004795099617,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,0.6405160732735109,0.8540214254481673,1.0675267848981098,1.281032137612269,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,0.8767855623166657,1.0858278825800798,1.296326502981124,0.7535376657932954,0.582998252464113,0.45069692591031935,0.3969147397113801,0.4506969359089572,0.582998252464113,0.7535376657932954,0.9417663677820636,1.138947582588082,1.3411383666164827,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,0.8745021907532695,1.0410886186330648,1.2223549617333982,1.412661487029289,1.5297329332944711,1.4533385550571132,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.0200293136702547,1.1660093488429317,1.3303654988583062,1.50709770622977,1.4055102375912811,1.4653103509319336,1.3091641671340395,1.1659579192431575,1.0410454236035191,0.9417345278301843,0.8767684574534572,0.8540214254481673,0.8767855623166657,0.9417663677820636,1.0410886186330648,1.3892015858405693,1.910821446803225,1.7938912794455875,1.6922245379435423,1.6087176636375096,1.546315558875776,1.507641116638975,1.494537495711459,1.5076715743504363,1.546374941477996,1.6088032831333245,1.4055102375912811,1.4533385550571132,1.5297329332944711,1.6306835023924788,1.7519504756932027,1.8896264807196885
G4,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.3520658364873348,1.4653103509319336,1.5991699859270514,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.1810384657028523,1.3091641671340395,1.4574393572391966,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.0199962498061923,1.1659579192431575,1.3302950647339433,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.0410454236035191,1.2222974675783593,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.138906445116784,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,0.6705503151678419,0.8767684574534572,1.0858063015528843,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,0.6405160732735109,0.8540214254481673,1.0675267848981098,0.8767855623166657,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629023283732,0.8767855623166657,1.0858278825800798,0.9417663677820636,0.7535376657932954,0.5829982447344921,0.4506969359089572,0.3969147397113801,0.4506969359089572,0.582998252464113,0.7535376598130298,0.9417663677820636,1.138947582588082,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,0.8745021907532695,1.0410886186330648,1.2223549617333982,1.6306835023924788,1.5297329332944711,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.0200293136702547,1.1660093488429317,1.3303654988583062,1.4533385550571132,1.5991699859270514,1.4574393572391966,1.3302950647339433,1.2222974675783593,1.138906445116784,1.0858063015528843,1.0675267848981098,1.0858278825800798,1.138947582588082,1.2223549617333982,1.4055102375912811,1.7489175803070962,1.6203418924710047,1.507008174342046,1.4125898511246715,1.3410880582958133,1.2963004795099617,1.281032137612269,1.296326502981124,1.3411383666164827,1.412661487029289,1.3892015858405693,1.4055102375912811,1.4533385550571132,1.5297329332944711,1.6306835023924788,1.7519504756932027
G5,1.5991699859270514,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.3520658364873348,1.4653103509319336,1.4574393572391966,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.1810384657028523,1.3091641671340395,1.3302950647339433,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.0199962498061923,1.1659579192431575,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.0410454236035191,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,0.9417345278301843,1.0858063015528843,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,0.6705503151678419,0.8767684574534572,1.0675267848981098,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,0.6405160732735109,0.8540214254481673,1.0858278825800798,0.8767855623166657,0.6705629023283732,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,0.8767855623166657,1.138947582588082,0.9417663677820636,0.7535376598130298,0.582998252464113,0.4506969359089572,0.3969147397113801,0.4506969359089572,0.5829982447344921,0.7535376657932954,0.9417663677820636,1.2223549617333982,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,0.8745021907532695,1.0410886186330648,1.7519504756932027,1.6306835023924788,1.3303654988583062,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.0200293136702547,1.1660093488429317,1.5297329332944711,1.7489175803070962,1.6203418924710047,1.507008174342046,1.4125898511246715,1.3410880582958133,1.2963004795099617,1.281032137612269,1.296326502981124,1.3411383666164827,1.412661487029289,1.4533385550571132,1.5991699859270514,1.4574393572391966,1.3302950647339433,1.2222974675783593,1.138906445116784,1.0858063015528843,1.0675267848981098,1.0858278825800798,1.138947582588082,1.2223549617333982,1.4055102375912811,1.3892015858405693,1.4055102375912811,1.4533385550571132,1.5297329332944711,1.6306835023924788
G6,1.7489175803070962,1.5991699859270514,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.3520658364873348,1.6203418924710047,1.4574393572391966,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.1810384657028523,1.507008174342046,1.3302950647339433,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.0199962498061923,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,0.8744732661930775,1.3410880582958133,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,0.7535152813265339,1.2963004795099617,1.0858063015528843,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,0.6705503151678419,1.281032137612269,1.0675267848981098,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,0.6405160732735109,1.296326502981124,1.0858278825800798,0.8767855623166657,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,1.3411383666164827,1.138947582588082,0.9417663677820636,0.7535376657932954,0.582998252464113,0.4506969359089572,0.3969147397113801,0.45069692591031935,0.582998252464113,0.7535376657932954,1.412661487029289,1.2223549617333982,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,0.8745021907532695,1.8896264807196885,1.7519504756932027,1.50709770622977,1.3303654988583062,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.0200293136702547,1.6306835023924788,1.910821446803225,1.7938912794455875,1.6922245379435423,1.6087176636375096,1.546315558875776,1.507641116638975,1.494537495711459,1.5076715743504363,1.546374941477996,1.6088032831333245,1.5297329332944711,1.4653103509319336,1.3091641671340395,1.1659579192431575,1.0410454236035191,0.9417345278301843,0.8767684574534572,0.8540214254481673,0.8767855623166657,0.9417663677820636,1.0410886186330648,1.4533385550571132,1.4055102375912811,1.3892015858405693,1.4055102375912811,1.4533385550571132,1.5297329332944711
G7,1.910821446803225,1.7489175803070962,1.5991699859270514,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.2649851574130992,1.7938912794455875,1.6203418924710047,1.4574393572391966,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.080255800051432,1.6922245379435423,1.507008174342046,1.3302950647339433,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,0.9013813839966823,1.6087176636375096,1.4125898511246715,1.2222974712651506,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,0.7326628533860796,1.546315558875776,1.3410880582958133,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,0.5829853902332525,1.507641116638975,1.2963004795099617,1.0858063015528843,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,0.4708712496194288,1.494537495711459,1.281032137612269,1.0675267848981098,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,0.4270107177609351,1.5076715743504363,1.296326502981124,1.0858278825800798,0.8767855623166657,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,1.546374941477996,1.3411383666164827,1.138947582588082,0.9417663677820636,0.7535376657932954,0.582998252464113,0.4506969359089572,0.39691472835792047,0.4506969359089572,0.582998252464113,1.6088032831333245,1.412661487029289,1.2223549617333982,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,0.7326781929555543,2.040392592989893,1.8896264807196885,1.6923330641015097,1.50709770622977,1.3303654988583062,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,0.9013980118083216,1.7519504756932027,2.0820476274806223,1.9752831955490375,1.883437210474453,1.80878368505912,1.7535198190843473,1.7195161340811622,1.7080428520944833,1.7195510153954805,1.7535882154093563,1.8088831429314156,1.6306835023924788,1.3520658364873348,1.1810384657028523,1.0199962498061923,0.8744732661930775,0.7535152813265339,0.6705503151678419,0.6405160732735109,0.6705629090486308,0.7535376657932954,0.8745021907532695,1.5297329332944711,1.4533385550571132,1.4055102375912811,1.3892015858405693,1.4055102375912811,1.4533385550571132
G8,2.0820476274806223,1.910821446803225,1.7489175803070962,1.5991699859270514,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,1.2097316682452863,1.9752831955490375,1.7938912794455875,1.6203418924710047,1.4574393572391966,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,1.0149941095899533,1.883437210474453,1.6922245379435423,1.507008174342046,1.3302950647339433,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,0.8220377342960367,1.80878368505912,1.6087176636375096,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,0.6324948079720828,1.7535198190843473,1.546315558875776,1.3410880582958133,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,0.45069277645645356,1.7195161340811622,1.507641116638975,1.2963004795099617,1.0858063015528843,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,0.291494314427133,1.7080428520944833,1.494537495711459,1.281032137612269,1.0675267848981098,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,0.2135053694037555,1.7195510153954805,1.5076715743504363,1.296326502981124,1.0858278825800798,0.8767855623166657,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,0.29149752998471756,1.7535882154093563,1.546374941477996,1.3411383666164827,1.138947582588082,0.9417663677820636,0.7535376657932954,0.582998252464113,0.45069692591031935,0.3969147397113801,0.4506969359089572,1.8088831429314156,1.6088032831333245,1.412661487029289,1.2223549617333982,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,0.632499246663962,2.2015611725933586,2.040392592989893,1.8835645678912543,1.6923330641015097,1.50709770622977,1.3303654988583062,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,0.8220422842874605,1.8896264807196885,2.2604786811820428,2.1625450702110305,2.07899233697981,2.011613219862994,1.9620746738522419,1.9317497069498073,1.9215482075332126,1.9317889999696412,1.9621520376720238,2.0117264079855457,1.7519504756932027,1.2649851574130992,1.080255800051432,0.9013813839966823,0.7326628533860796,0.5829853902332525,0.4708712496194288,0.4270107177609351,0.4708792119998023,0.582998252464113,0.7326781929555543,1.6306835023924788,1.5297329332944711,1.4533385550571132,1.4055102375912811,1.3892015858405693,1.4055102375912811
G9,2.2604786811820428,2.0820476274806223,1.910821446803225,1.7489175803070962,1.5991699859270514,1.4653103509319336,1.3520658364873348,1.2649851574130992,1.2097316682452863,1.1907442168902063,2.1625450702110305,1.9752831955490375,1.7938912794455875,1.6203418924710047,1.4574393572391966,1.3091641671340395,1.1810384657028523,1.080255800051432,1.0149941095899533,0.992286846714902,2.07899233697981,1.883437210474453,1.6922245379435423,1.507008174342046,1.3302950647339433,1.1659579192431575,1.0199962498061923,0.9013813839966823,0.8220377342960367,0.7938294798078983,2.011613219862994,1.80878368505912,1.6087176664387188,1.4125898511246715,1.2222974675783593,1.0410454236035191,0.8744732661930775,0.7326628533860796,0.6324948079720828,0.5953721115796691,1.9620746738522419,1.7535198190843473,1.546315558875776,1.3410880582958133,1.138906445116784,0.9417345278301843,0.7535152813265339,0.5829853902332525,0.45069277645645356,0.3969147397113801,1.9317497069498073,1.7195161340811622,1.507641116638975,1.2963004795099617,1.0858063015528843,0.8767684574534572,0.6705503151678419,0.4708712496194288,0.291494314427133,0.19845737550834855,1.9215482075332126,1.7080428520944833,1.494537495711459,1.281032137612269,1.0675267848981098,0.8540214254481673,0.6405160732735109,0.4270107177609351,0.2135053694037555,0.0,1.9317889999696412,1.7195510153954805,1.507671571361486,1.296326502981124,1.0858278825800798,0.8767855623166657,0.6705629090486308,0.4708792119998023,0.29149752998471756,0.19845737550834855,1.9621520376720238,1.7535882154093563,1.546374941477996,1.3411383666164827,1.138947582588082,0.9417663677820636,0.7535376657932954,0.5829982447344921,0.4506969359089572,0.3969147397113801,2.0117264079855457,1.8088831429314156,1.6088032831333245,1.412661487029289,1.2223549617333982,1.0410886186330648,0.8745021907532695,0.7326781929555543,0.632499246663962,0.5953721040106961,2.371011853367085,2.2015611725933586,2.079138360850027,1.8835645678912543,1.6923330641015097,1.50709770622977,1.3303654988583062,1.1660093488429317,1.0200293136702547,0.9013980118083216,0.8220422842874605,0.7938294741311686,2.040392592989893,2.4445374280987617,2.354276610249503,2.277771744918998,2.216447729858501,2.1715910337915534,2.1442353742725686,2.1350535646254003,2.144279074792676,2.1716773309253754,2.2165745536990045,1.8896264807196885,1.2097316682452863,1.0149941095899533,0.8220377342960367,0.6324948079720828,0.45069277645645356,0.291494314427133,0.2135053694037555,0.29149752998471756,0.4506969359089572,0.632499246663962,1.7519504756932027,1.6306835023924788,1.5297329332944711,1.4533385550571132,1.4055102375912811,1.3892015858405693
H0,1.3892015858405693,1.4055109044819827,1.4533411348306866,1.5297384420138838,1.6306926936892339,1.751963851047843,1.889644333146085,2.0404150982220846,2.201588412448693,2.3710438669310694,1.1907442168902063,1.2097324430630856,1.2649881213082115,1.3520720690723251,1.465320579540413,1.5991846391166271,1.748936874185728,1.9108454780770732,2.0820764309350293,2.2605122601265415,0.992286846714902,1.0149950330647715,1.0802592707865,1.181045604645202,1.309175619157646,1.457455432290696,1.6203627117563193,1.7939168746021872,1.975313555812257,2.162580167712852,0.7938294798078983,0.8220388745372161,0.9013855434780309,1.0200045114547112,1.1659707739571012,1.3303126795426654,1.5070305593077482,1.6922516761271291,1.8834690512341483,2.079028847160178,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.2223166350550116,1.4126137322899075,1.608746207710636,1.8088168399517364,2.011650952931646,0.3969147397113801,0.45069485618750377,0.5829918213841543,0.7535264766332118,0.9417504479406847,1.1389270120598323,1.3411132126920458,1.546345249004838,1.7535540162954009,1.9621133549950862,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,0.8767855623166657,1.0858278825800798,1.296326502981124,1.5076715743504363,1.7195510153954805,1.9317889999696412,0.0,0.21350975951483067,0.42701949798352307,0.6405292365721119,0.8540389858935898,1.067548731233644,1.2810584747628317,1.4945682144304926,1.7080779597943143,1.9215877068102842,0.19845737550834855,0.29150074550683114,0.47088717424553744,0.6705754758123721,0.8768026617066565,1.0858494548782092,1.2963525224537007,1.5077020254688291,1.7195858855198212,1.9318282875248831,0.3969147397113801,0.4506990156208138,0.5830046757435954,0.7535488547872354,0.941782287354334,1.1389681487882894,1.3411635167091156,1.5464046304669443,1.7536224112866197,1.9621907172897766,1.5876589570201716,1.6019487766813343,0.5953721115796691,0.6325007214712234,0.7326833101743334,0.8745118320607372,1.0411030194636204,1.2223741283085114,1.4126853669835344,1.608831820085359,1.8089162960011094,2.0117641344512136,1.6440731805640267,1.4055109044819827,1.2097324430630856,1.0149950330647715,0.8220388745372161,0.6324962899144084,0.45069485618750377,0.29149752998471756,0.21350975951483067,0.29150074550683114,0.4506990156208138,1.7119787334477021,2.547129011092015,2.4445757639545764,2.3543164139285184,2.2778128835055136,2.216490008666803,2.171634183824677,2.144279074792676,2.135097453075973,2.144322772320654,2.1717204750938235,1.802754443504163,1.9131476217998966,2.0399759517911478,2.1803733091834983,2.3318901076175855,2.4924993525564285
H1,1.4055109044819827,1.3892015858405693,1.4055109044819827,1.4533411348306866,1.5297384420138838,1.6306926936892339,1.751963851047843,1.889644333146085,2.0404150982220846,2.201588412448693,1.2097324430630856,1.1907442168902063,1.2097324430630856,1.2649881213082115,1.3520720690723251,1.465320579540413,1.5991846391166271,1.748936874185728,1.9108454780770732,2.0820764309350293,1.0149950330647715,0.992286846714902,1.0149950330647715,1.0802592707865,1.181045604645202,1.309175619157646,1.457455432290696,1.6203627117563193,1.7939168746021872,1.975313555812257,0.8220388745372161,0.7938294798078983,0.8220388745372161,0.9013855434780309,1.0200045114547112,1.1659707739571012,1.3303126795426654,1.5070305622979698,1.6922516734641944,1.8834690512341483,0.6324962899144084,0.5953721115796691,0.6324962899144084,0.7326679707119959,0.874482907819443,1.0410598250315855,1.2223166350550116,1.4126137322899075,1.608746207710636,1.8088168399517364,0.45069485618750377,0.3969147397113801,0.45069485618750377,0.5829918213841543,0.7535264766332118,0.9417504479406847,1.1389270120598323,1.3411132126920458,1.546345249004838,1.7535540162954009,0.29149752998471756,0.19845737550834855,0.29149752998471756,0.4708792119998023,0.6705629090486308,0.8767855623166657,1.0858278825800798,1.296326502981124,1.5076715743504363,1.7195510153954805,0.21350975951483067,0.0,0.21350975951483067,0.42701949798352307,0.6405292365721119,0.8540389858935898,1.067548731233644,1.2810584712451505,1.494568217445648,1.7080779597943143,0.29150074550683114,0.19845737550834855,0.29150074550683114,0.47088717424553744,0.6705754758123721,0.8768026617066565,1.0858494548782092,1.2963525259298814,1.5077020224799391,1.7195858855198212,0.4506990156208138,0.3969147397113801,0.4506990156208138,0.5830046757435954,0.7535488547872354,0.941782287354334,1.1389681487882894,1.3411635167091156,1.5464046304669443,1.7536224112866197,1.6019487766813343,1.5876589570201716,0.6325007214712234,0.5953721115796691,0.6325007214712234,0.7326833101743334,0.8745118320607372,1.0411030194636204,1.2223741283085114,1.4126853669835344,1.608831820085359,1.8089162960011094,1.6019487766813343,1.4533411348306866,1.2649881213082115,1.0802592707865,0.9013855434780309,0.7326679707119959,0.5829918213841543,0.4708792119998023,0.42701949798352307,0.47088717424553744,0.5830046757435954,1.6440731805640267,2.3710438669310694,2.2605122601265415,2.162580167712852,2.079028847160178,2.011650952931646,1.9621133549950862,1.9317889999696412,1.9215877068102842,1.9318282875248831,1.9621907172897766,1.7119787334477021,1.802754443504163,1.9131476217998966,2.0399759517911478,2.1803733091834983,2.3318901076175855
